Date,Open,High,Low,Close,Adj Close,Volume,Price_Linear
2024-05-24,67928.13281,69220.29688,66622.67188,68526.10156,68526.10156,29197308153,68982.99844
2024-05-25,68526.92188,69579.32031,68515.82031,69265.94531,69265.94531,15473071741,69432.54531
2024-05-26,69264.28906,69506.22656,68183.89063,68518.09375,68518.09375,15628433737,68996.09531
2024-05-27,68512.17969,70597.88281,68232.5,69394.55469,69394.55469,25870990717,68672.40781
2024-05-28,69392.19531,69514.64063,67227.15625,68296.21875,68296.21875,32722265965,68726.85156
2024-05-29,68296.35156,68852.46094,67101.49219,67578.09375,67578.09375,26707072906,68800.18281
2024-05-30,67576.08594,69500.53906,67118.07813,68364.99219,68364.99219,29509712534,68610.58125
2024-05-31,68362.51563,68999.5625,66633.42188,67491.41406,67491.41406,27387283769,68430.39063
2024-06-01,67489.60938,67839.76563,67386.19531,67706.9375,67706.9375,11641495604,68225.05469
2024-06-02,67710.27344,68409.16406,67315.52344,67751.60156,67751.60156,17110588415,67887.53125
2024-06-03,67753.89844,70230.82031,67589.83594,68804.78125,68804.78125,32401285324,67778.60781
2024-06-04,68804.57031,71047.40625,68564.64063,70567.76563,70567.76563,33149696545,68023.94531
2024-06-05,70568.35156,71735.41406,70390.71094,71082.82031,71082.82031,32810771409,68464.5
2024-06-06,71082.84375,71625.73438,70119.125,70757.16406,70757.16406,25223152007,69182.78125
2024-06-07,70759.1875,71907.85156,68507.25781,69342.58594,69342.58594,36188381096,69792.82656
2024-06-08,69324.17969,69533.32031,69210.74219,69305.77344,69305.77344,14262185861,70111.02344
2024-06-09,69297.49219,69817.52344,69160.84375,69647.99219,69647.99219,13534028500,70211.22188
2024-06-10,69644.3125,70146.07031,69232.42188,69512.28125,69512.28125,20597699541,70027.26719
2024-06-11,69508.07813,69549.41406,66123.60156,67332.03125,67332.03125,37116136345,69713.15938
2024-06-12,67321.375,69977.89063,66902.45313,68241.1875,68241.1875,34497940694,69028.13281
2024-06-13,68243.10156,68365.78125,66304.5625,66756.39844,66756.39844,28955204146,68807.85313
2024-06-14,66747.57031,67294.64844,65056.89453,66011.09375,66011.09375,27403884779,68297.97813
2024-06-15,66006.74219,66402.1875,65871.77344,66191,66191,14121265576,67570.59844
2024-06-16,66189.35938,66894.84375,66018.25,66639.04688,66639.04688,13281140541,66906.34219
2024-06-17,66636.51563,67188.32031,65094.96484,66490.29688,66490.29688,30006354476,66767.74531
2024-06-18,66490.97656,66556.70313,64066.95703,65140.74609,65140.74609,39481285950,66417.56719
2024-06-19,65146.66016,65695.35156,64693.30078,64960.29688,64960.29688,21103423504,66094.43672
2024-06-20,64960.29688,66438.96094,64547.84766,64828.65625,64828.65625,25641109124,65884.27734
2024-06-21,64837.98828,65007.54688,63378.89453,64096.19922,64096.19922,26188171739,65611.80859
2024-06-22,64113.86328,64475.46875,63929.75781,64252.57813,64252.57813,9858198793,65103.23906
2024-06-23,64248.96484,64491.70313,63180.79688,63180.79688,63180.79688,11170471802,64655.69531
2024-06-24,63173.35156,63292.52734,58601.69922,60277.41406,60277.41406,43152133651,64263.70547
2024-06-25,60266.28125,62258.26172,60239.75,61804.64063,61804.64063,29201215431,63327.12891
2024-06-26,61789.67578,62434.13672,60695.1875,60811.27734,60811.27734,22506003064,62722.32578
2024-06-27,60811.22656,62293.86328,60585.33203,61604.80078,61604.80078,21231745045,62065.34141
2024-06-28,61612.80469,62126.09766,59985.40234,60320.13672,60320.13672,24952866877,61535.78594
2024-06-29,60319.875,61097.62109,60300.96484,60887.37891,60887.37891,12652903396,60963.65391
2024-06-30,60888.44531,62892.82813,60632.94922,62678.29297,62678.29297,17333226409,61085.64688
2024-07-01,62673.60547,63777.22656,62495.51172,62851.98047,62851.98047,25468379421,61260.37734
2024-07-02,62844.41016,63203.35938,61752.74609,62029.01563,62029.01563,20151616992,61668.51797
2024-07-03,62034.33203,62187.70313,59419.38672,60173.92188,60173.92188,29756701685,61753.36094
2024-07-04,60147.13672,60399.67578,56777.80469,56977.70313,56977.70313,41149609230,61724.11797
2024-07-05,57022.80859,57497.15234,53717.375,56662.375,56662.375,55417544033,60942.18281
2024-07-06,56659.07422,58472.54688,56038.96094,58303.53906,58303.53906,20610320577,59738.99922
2024-07-07,58239.42969,58371.12109,55793.32422,55849.10938,55849.10938,20553359505,58829.31094
2024-07-08,55849.57422,58131.33594,54321.01953,56705.09766,56705.09766,39766159899,57593.32969
2024-07-09,56704.59766,58239.19531,56316.875,58009.22656,58009.22656,27849512607,56899.56484
2024-07-10,58033.88281,59359.43359,57178.41406,57742.49609,57742.49609,26175260526,57105.86953
2024-07-11,57729.89063,59299.43359,57120.37891,57344.91406,57344.91406,28707803842,57321.89375
2024-07-12,57341.19531,58532.55469,56590.17578,57899.46484,57899.46484,25604805221,57130.16875
2024-07-13,57908.73828,59787.07813,57796.44141,59231.95313,59231.95313,17080061806,57540.23984
2024-07-14,59225.25,61329.52734,59225.25,60787.79297,60787.79297,22223416061,58045.61094
2024-07-15,60815.45703,64870.15234,60704.92969,64870.15234,64870.15234,38094526099,58601.32422
2024-07-16,64784.41797,65354.33984,62487.96875,65097.14844,65097.14844,41617346768,60026.85547
2024-07-17,65091.83203,66066.73438,63896.08594,64118.79297,64118.79297,32525071311,61577.30234
2024-07-18,64104.73828,65104.66016,63246.16406,63974.06641,63974.06641,27239305337,62821.16797
2024-07-19,63972.32422,67442.64063,63329.34375,66710.15625,66710.15625,37003855410,63769.59063
2024-07-20,66709.92188,67610.73438,66299.61719,67163.64844,67163.64844,19029581250,64954.06328
2024-07-21,67164.91406,68372.90625,65842.29688,68154.52344,68154.52344,26652190004,65412.7625
2024-07-22,68152.97656,68480.0625,66611.29688,67585.25,67585.25,42649109453,66024.2375
2024-07-23,67584.80469,67779.01563,65484.46094,65927.67188,65927.67188,35605668666,66717.52891
2024-07-24,65927.85938,67113.98438,65146.99609,65372.13281,65372.13281,27470942309,67108.25
2024-07-25,65375.875,66112.42188,63473.47266,65777.22656,65777.22656,38315761670,66840.64531
2024-07-26,65771.8125,68207.60156,65743.76563,67912.0625,67912.0625,30488630457,66563.36094
2024-07-27,67911.8125,69398.50781,66705.21875,67813.33594,67813.33594,34691905492,66514.86875
2024-07-28,67808.65625,68301.85156,67085.82813,68255.86719,68255.86719,18043166945,66560.48594
2024-07-29,68259.05469,69987.53906,66532.59375,66819.91406,66819.91406,40780682628,67026.125
2024-07-30,66819.05469,66987.67188,65323.19141,66201.01563,66201.01563,31380492109,67315.68125
2024-07-31,66201.27344,66810.21094,64532.04688,64619.25,64619.25,31292785994,67400.43906
2024-08-01,64625.83984,65593.24219,62248.94141,65357.5,65357.5,40975554494,66741.87656
2024-08-02,65353.5,65523.22266,61184.89453,61415.06641,61415.06641,43060875727,66250.70938
2024-08-03,61414.80859,62148.37109,59836.52734,60680.09375,60680.09375,31753030589,64882.54922
2024-08-04,60676.09375,61062.98828,57210.80469,58116.97656,58116.97656,31758917219,63654.58516
2024-08-05,58110.29688,58268.82813,49121.23828,53991.45703,53991.45703,1.08991E+11,62037.77734
2024-08-06,54004.31641,56988.29688,54004.31641,56441.9375,56441.9375,50122244096,59912.21875
